imgid,timestamp_seconds,tx,ty,tz,qx,qy,qz,qw
29551,994.224352,465759.057943,5248165.571504,480.32119,0.2467587870210857,0.6541517263065781,-0.6692897104955673,0.25148937039717123
29581,995.224266,465758.548937,5248165.933097,480.389301,0.2392741486842397,0.6564897178263581,-0.6733833871634071,0.2415035114693735
29611,996.226285,465758.075589,5248166.327264,480.370589,0.2370708665587051,0.657618874824537,-0.6731097620779807,0.24136708122471642
29641,997.218818,465757.570262,5248166.662574,480.323839,0.24396162032108684,0.6550265012373917,-0.6704971224716522,0.248709909823162
29671,998.22291,465757.124637,5248166.872285,480.232995,0.23405833594535588,0.6575753360547096,-0.6762907031257336,0.2354617965885925
29701,999.218904,465756.602559,5248166.92696,480.176583,0.2421981971630606,0.6541521547059489,-0.6737143396572839,0.24399586128595965
29731,1000.221865,465756.060282,5248167.090476,480.192148,0.2512251066270145,0.6516381830385658,-0.6682149784538,0.25640274330909424
29761,1001.225861,465755.653378,5248167.264557,480.224554,0.24602419507846054,0.6540947359479964,-0.6696656769237868,0.2513564261985817
29791,1002.226014,465755.346919,5248167.484818,480.257571,0.24436517225551074,0.6548660072710851,-0.6704309343874029,0.24891471898181391
29821,1003.220818,465755.171446,5248167.69473,480.184207,0.24999332009501468,0.6540419158448176,-0.6653050640430807,0.259039927394493
29851,1004.221843,465755.070753,5248167.749241,480.062125,0.22841721448083427,0.6606618797286713,-0.676194606780561,0.23262052910927178
29881,1005.219601,465754.748939,5248167.57237,479.823482,0.19111543761015637,0.6714502806772493,-0.6907922822585991,0.1882430154281364
29911,1006.225714,465754.207097,5248167.47284,479.64341,-0.19031394240109661,-0.6691149513884374,0.6956310949222937,-0.1793409181793488
29941,1007.222706,465753.518238,5248167.436402,479.462232,-0.188923991499598,-0.6695762196264301,0.6961270274902177,-0.17715127192394658
29971,1008.22571,465752.785708,5248167.586528,479.289661,-0.19206941648139608,-0.6684914470336805,0.6947383087474102,-0.1832135553230175
30001,1009.221594,465752.270523,5248167.814688,479.31829,-0.1879257172893015,-0.6700969996912861,0.6951365093350684,-0.18010877040137202
30031,1010.222543,465751.810495,5248168.238463,479.491039,-0.1656248184821025,-0.677599664486757,0.6996663295009646,-0.15457729960396
30061,1011.222481,465751.143351,5248168.838316,479.704933,-0.13374573710628423,-0.6843700513953606,0.7065341254440368,-0.120661676360136
30091,1012.222284,465750.630769,5248169.335277,479.784658,-0.13272529454260476,-0.6844215761000376,0.7065321487284525,-0.12150483599624796
30121,1013.222054,465750.222091,5248169.591571,479.70327,-0.1265348530511419,-0.685575229462526,0.7074225723163133,-0.11631354129292532
30151,1014.224236,465749.863694,5248169.856247,479.577615,-0.1283147051201663,-0.6852792699514244,0.7068609875761004,-0.11947888042540235
30181,1015.222493,465749.611815,5248170.206025,479.649141,-0.12096431915265642,-0.6868327026385622,0.7077895018108536,-0.11252774415443674
30211,1016.225392,465749.246555,5248170.636946,479.762267,-0.12231963651296536,-0.6868003341205674,0.7070715513874452,-0.11572825408587335
30241,1017.219257,465748.978455,5248171.019319,479.972183,-0.11842491660396431,-0.6870499438551422,0.7082592012551698,-0.11093609698100365
30271,1018.221334,465748.62996,5248171.258359,480.128031,-0.1290570225093664,-0.6841048595358435,0.7072956420564483,-0.12279128970907174
30301,1019.221037,465748.363816,5248171.308681,480.065012,-0.11902788892577117,-0.6865630955952717,0.7082503291905197,-0.11333555764204274
30331,1020.216012,465748.056424,5248171.295416,479.930045,-0.1214169642272865,-0.6863981916621511,0.7075060907822046,-0.11640693616293396
30361,1021.221241,465747.67395,5248171.315599,479.838996,-0.11943542761132543,-0.6868224695356092,0.7076176803510724,-0.11527051846363226
30391,1022.227295,465747.121185,5248171.31378,479.730276,-0.11409547011157817,-0.6885594142050911,0.7076170421680983,-0.1102101558062219
30421,1023.217034,465746.487986,5248171.544108,479.830736,-0.07478264618640394,-0.6945260519257715,0.7132201650527609,-0.05794924665491545
30451,1024.222398,465745.726491,5248171.952012,479.941643,-0.04365949925018654,-0.6991502666245158,0.7131845062645815,-0.025507113287011995
30481,1025.22743,465745.04202,5248172.267943,480.01721,-0.045639764921223756,-0.6981182976229203,0.7138455139772991,-0.031183915028368935
30511,1026.225259,465744.592556,5248172.351795,480.069483,-0.04479585803761608,-0.6978866790193831,0.7140777357198377,-0.032256808571215545
30541,1027.227007,465744.128173,5248172.209364,479.767474,-0.04537614222134172,-0.6967008060964801,0.7151804790454457,-0.03264773949219901
30571,1028.229033,465743.868068,5248172.111096,479.545417,-0.037155249715569674,-0.6976616188555944,0.7149316619302154,-0.027576652517395536
30601,1029.233633,465743.759577,5248171.966718,479.423975,-0.040130954012406204,-0.6970000356586652,0.7152467995140097,-0.03166184781151614
30631,1030.233352,465743.533403,5248171.692443,479.323058,-0.03593263493910551,-0.6970831082408243,0.7155649170701022,-0.027401376062195153
30661,1031.231458,465743.165068,5248171.40197,479.296973,-0.024709879421345986,-0.6981582483007055,0.7153518853818114,-0.015367572006037236
30691,1032.234262,465742.804061,5248171.2157,479.369068,-0.032446789282752755,-0.6978490268630407,0.7150426973946415,-0.02584342226065813
30721,1033.227259,465742.370459,5248171.02922,479.386796,-0.03651885783760546,-0.697076297594756,0.7154154443382856,-0.03052458609182621
30751,1034.228183,465741.93294,5248170.737213,479.382253,-0.03334006257086619,-0.6972625536008245,0.7154741896777215,-0.02846147358862553
30781,1035.226208,465741.552948,5248170.405361,479.307511,-0.03319280289680872,-0.6959716633989421,0.7167092590523213,-0.02914651900717863
30811,1036.226911,465741.486784,5248170.025232,479.319525,0.03946813375636365,0.6954609183605166,-0.7163192224046392,0.040781724639226906
30841,1037.227007,465741.572188,5248169.833783,479.270867,0.030069639224201992,0.69777414075364,-0.7149911506034565,0.03153917962140483
30871,1038.229718,465741.598602,5248169.860584,479.275926,0.023237119100647394,0.6980911537381235,-0.7152243466604539,0.02414355633713864
30901,1039.227435,465741.583786,5248169.926533,479.279514,0.02176923022976989,0.6972775416729925,-0.7161400488124645,0.021761456305871296
30931,1040.22725,465741.71109,5248169.990696,479.260704,0.019429054212482123,0.6979657516248611,-0.7155296453632587,0.021991998942352684
30961,1041.226021,465741.837031,5248169.981848,479.235678,-0.0033735378491860832,-0.6986283973160203,0.7154704878846105,-0.0029937722335236132
30991,1042.231869,465741.902778,5248170.029414,479.222781,0.016045094750676853,0.6992380481659334,-0.71442156361198,0.0202616973067698
31021,1043.228644,465741.963056,5248169.995799,479.192123,0.018497321958535793,0.6989384066618634,-0.7145040533704093,0.025038180656614447
31051,1044.229501,465742.009572,5248169.882546,479.180689,0.023935782173363555,0.7005726088703249,-0.7123407660944123,0.03457934343509295
31081,1045.429019,465741.867183,5248169.809246,479.205543,0.00499060942752102,0.7010734767480858,-0.7129881030642231,0.010910495257950197
31111,1046.428237,465741.724489,5248169.913625,479.090901,0.0005669951493636827,0.7022862704899753,-0.7118477545568483,0.008151510912398232
31141,1047.42734,465741.5757,5248170.190935,479.032085,-0.0094533618533808,0.7017939135817807,-0.7122913685334202,-0.006078085391360295
31171,1048.42624,465741.137183,5248170.550334,478.974133,-0.0002957404696015955,0.7023325064923349,-0.7118172391044796,0.0067216795107268
31201,1049.427919,465740.619642,5248170.93104,479.0165,0.03771542709097717,-0.7019608533702137,0.7102201640851664,0.03762745569322579
31231,1050.428033,465739.871036,5248171.264653,479.017973,-0.028674389949977393,0.700777017231274,-0.7122599354306919,-0.02784126185541771
31261,1051.430867,465739.120064,5248171.475719,478.974895,-0.030225765864753833,0.7019319563155947,-0.7110740524465917,-0.027415756747407583
31291,1052.427543,465738.39036,5248171.611343,478.916042,-0.03715367880383972,0.7013525388294231,-0.7109436428899647,-0.03582397330294502
31321,1053.427706,465737.661095,5248171.64673,478.916959,0.03912395207288186,-0.6994805587987964,0.7124949818118267,0.03933402000414866
31351,1054.431867,465736.924254,5248171.625852,478.911169,-0.04275837137937759,0.6994497557938049,-0.7121843776722714,-0.041655407770532754
31381,1055.433641,465736.228472,5248171.539407,478.873308,0.048930614191756205,-0.6978947984940485,0.7128661672938583,0.04868750104014061
31411,1056.436567,465735.580699,5248171.381057,478.884937,-0.04524689556730554,0.696823567506758,-0.7144697346762414,-0.04384783278951339
31441,1057.435247,465734.849298,5248171.149357,478.871369,-0.05181007910731883,0.6966804180875866,-0.7137856865096902,-0.04961959784288189
31471,1058.431238,465734.09801,5248170.849465,478.907768,-0.05694793811865842,0.6982284360411807,-0.7116761534031666,-0.052450320540415825
31501,1059.436296,465733.468372,5248170.58357,478.974216,-0.05684817790527415,0.6967677027148623,-0.7132455444737322,-0.05063443897855191
31531,1060.43604,465733.211484,5248170.379995,478.929747,-0.054337769733559756,0.6968303010608072,-0.7138162594605547,-0.04406002761721382
31561,1061.437395,465733.258273,5248170.331322,478.764584,-0.03638768764389024,0.6984437833512208,-0.7144381530202704,-0.02074471486784986
31591,1062.436438,465733.320507,5248170.432067,478.576073,-0.04373461530015379,0.699785020159237,-0.7124216447340087,-0.02904494964315492
31621,1063.436289,465733.476256,5248170.550614,478.351315,-0.059949472805290525,0.698369694026349,-0.7117320275627104,-0.04607984502344753
31651,1064.42902,465733.567334,5248170.438058,478.028994,-0.06458808025127066,0.6978710798278254,-0.7114412594357729,-0.05153319514489221
31681,1065.432972,465733.480503,5248170.16159,477.772844,-0.05518935317652397,0.6986057370712618,-0.7121394348693232,-0.04197123694956986
31711,1066.431667,465733.301603,5248170.023581,477.485854,-0.07728585496192708,0.6980307235219038,-0.7086065993720657,-0.06823996606570376
31741,1067.434492,465732.973668,5248170.001707,477.31596,-0.08294382958977563,0.6986813356695405,-0.7068779865056319,-0.07272017954978391
31771,1068.430569,465732.511256,5248170.114778,477.290124,-0.06699424692507717,0.7003384642681031,-0.7085853651804069,-0.054264045165154845
31801,1069.429658,465732.022099,5248170.310548,477.299096,-0.07315140724851218,0.6997665422341934,-0.7078801396187302,-0.0623006093110646
31831,1070.431658,465731.616364,5248170.494254,477.195757,-0.07604274520192175,0.6990616261902028,-0.7080866268318523,-0.06437136469233501
31861,1071.430764,465731.184219,5248170.557464,477.006223,-0.08220385145879544,0.6973491587649157,-0.7084682361837974,-0.0708479773446205
31891,1072.433579,465730.712953,5248170.65839,476.680688,-0.09289812758219149,0.6979867837322692,-0.7051271435767325,-0.08354698688835802
31921,1073.43489,465730.151184,5248170.86878,476.386328,-0.09530270295556516,0.69841544547419,-0.7038812897382097,-0.08766065416665816
31951,1074.425811,465729.340803,5248171.025486,476.059715,-0.08989329927233063,0.6976210825469237,-0.7061487162028303,-0.08122813882570518
31981,1075.421697,465728.851388,5248171.146925,475.85799,-0.10308185939096183,0.6954292410562583,-0.7050386720213797,-0.0931277182301172
32011,1076.424358,465728.481002,5248171.132785,475.629577,-0.09466278333975342,0.6969036748319791,-0.7062128831537752,-0.08141000628722639
32041,1077.430427,465728.296848,5248171.198189,475.319728,-0.10197685032127102,0.6955249154622151,-0.7055249385700458,-0.08989090624509663
32071,1078.423262,465727.888309,5248171.212967,475.059812,-0.09847925269924977,0.6954772756500569,-0.7063690212529995,-0.08749858088135853
32101,1079.424249,465727.474398,5248171.145215,474.965317,-0.10232308547298101,0.6947159129437446,-0.7059811390810032,-0.09214346283875699
32131,1080.418894,465726.920451,5248171.027373,474.966971,-0.0994977004367273,0.6948050479151461,-0.7067444742736841,-0.08864762310997788
32161,1081.421019,465726.236372,5248170.977977,474.965265,-0.08776953971808042,0.6979927667456493,-0.7068710016799958,-0.0737291831797237
32191,1082.420954,465725.467764,5248170.866941,474.962641,-0.07993888493794359,0.6995590776289593,-0.7073672000256396,-0.062116953480388204
32221,1083.427847,465724.763413,5248170.690148,474.997142,-0.0675781546591813,0.6996042060843449,-0.7097306741519519,-0.04763945853773854
32251,1084.422775,465724.158873,5248170.623178,475.036242,-0.06252191909283142,0.7008994603524983,-0.7092526240884324,-0.042328138799139534
32281,1085.428734,465723.50063,5248170.678233,475.020259,-0.05437072407820576,0.7022864577868528,-0.7089262545590993,-0.03551226786919767
32311,1086.427544,465722.88537,5248170.959991,474.888841,-0.05851873861738227,0.7015168172684286,-0.7091035770682655,-0.04027194195956918
32341,1087.425625,465722.411744,5248171.450913,474.89195,-0.07302991308531656,0.699876791838157,-0.7079810579057151,-0.06001607857720234
32371,1088.423452,465721.809777,5248171.873772,474.865679,-0.08130044478683382,0.6977999432896851,-0.7082397995108289,-0.06972706225875228
32401,1089.428353,465721.215799,5248172.105012,474.773592,-0.06915579506766767,0.6985425141487906,-0.7101496611110955,-0.05425210372918121
32431,1090.429548,465720.809809,5248172.06962,474.98174,-0.07912664777316133,0.6962589614133516,-0.7103661996582765,-0.06589608976897127
32461,1091.430448,465720.488718,5248171.816977,475.41668,-0.08116588206594495,0.6960427958525587,-0.7101109109842606,-0.06840336271934176
32491,1092.426235,465720.15307,5248171.594762,475.680276,-0.07442246284727608,0.6973762371470471,-0.7102893767633645,-0.06013885718470915
32521,1093.425294,465719.963083,5248171.572769,475.961979,-0.07592982903608005,0.6973480961928491,-0.7101054629954692,-0.06074969319058991
32551,1094.428226,465719.951175,5248171.594158,476.035097,-0.07690177711272433,0.6973099433593316,-0.7100191564606934,-0.06097341246769825
32581,1095.434022,465720.155057,5248171.550697,476.061014,-0.07140417372641904,0.6974769389584383,-0.7110979659768613,-0.05260272216515656
32611,1096.429812,465720.351542,5248171.435165,476.284355,-0.06148994948891557,0.698749920395279,-0.7114451850094534,-0.04258266767484767
32641,1097.430857,465720.242687,5248171.326506,476.536893,-0.07107250833295867,0.6986742335672145,-0.7096875926849472,-0.05609398093887999
32671,1098.434804,465720.047832,5248171.27349,476.687386,-0.06455051247184322,0.6988596046884386,-0.7106391969992182,-0.04919772314495897
32701,1099.434871,465719.763508,5248171.185789,476.622841,-0.06349740171234522,0.699040506963131,-0.7105940990541278,-0.04864643861540017
32731,1100.429487,465719.365522,5248171.072731,476.549319,-0.06126660139726694,0.6992236493333455,-0.7106525779047944,-0.04801671879103304
32761,1101.432237,465718.731782,5248171.051423,476.5573,-0.057140089331697085,0.7003486808323295,-0.7102170488237679,-0.04287748835506959
32791,1102.428865,465717.996378,5248171.164099,476.523863,-0.06579934864006907,0.6996609578469564,-0.7093645839880401,-0.05428514314890298
32821,1103.429962,465717.35493,5248171.202653,476.472169,-0.08029910203639064,0.698421308612791,-0.7077130368879897,-0.07001419360761463
32851,1104.426224,465716.966471,5248171.065899,476.387966,-0.08301539394308029,0.6972510577708616,-0.7084827470813487,-0.07072201845221587
